Country,Longitude,Latitude,Average_Tone,Mentions
TrinidadandTobago,-61.4344,10.7635,3,4
TrinidadandTobago,-61.5167,10.65,1,42
Turkey,27.6997,38.4953,0,10
UnitedArabEmirates,55.2529,25.1877,2,2
UnitedKingdom,-0.45,51.4667,1,13
UnitedKingdom,-1.03333,51.5667,1,5
UnitedKingdom,-1.16667,52.9667,3,2
UnitedKingdom,-1.7,52.6167,3,2
UnitedKingdom,-2.08333,51.9,1,2
UnitedKingdom,-2.37806,51.7325,3,10
UnitedKingdom,-2.58333,51.45,5,10
UnitedKingdom,-2.61667,59.15,3,10
UnitedKingdom,-2.93333,59.1667,2,4
UnitedKingdom,-3.2,55.95,2,14
UnitedKingdom,-4.06472,51.6622,1,10
UnitedKingdom,-4.15,57.55,3,10
UnitedKingdom,-4.73333,56.0167,5,8
UnitedKingdom,-5.75,55.4333,6,3
UnitedKingdom,-5.93333,54.5833,2,4
UnitedKingdom,-6.5,54.5,3,10
UnitedKingdom,0.05,52.2167,5,10
UnitedStates,-100.017,37.7528,2,3
UnitedStates,-102.366,43.1405,2,20
UnitedStates,-104.82,41.14,1,14
UnitedStates,-104.823,40.215,0,10
UnitedStates,-104.957,38.8597,3,40
UnitedStates,-104.985,39.7392,2,209
UnitedStates,-105.327,39.0646,2,525
UnitedStates,-108.317,41.2666,3,20
UnitedStates,-109.501,37.7505,2,6
UnitedStates,-109.867,42.6999,3,10
UnitedStates,-110.292,39.1666,1,15
UnitedStates,-110.326,46.9048,2,521
UnitedStates,-110.69,43.6844,7,10
UnitedStates,-110.784,32.9845,1,56
UnitedStates,-111.501,39.2505,3,6
UnitedStates,-111.818,39.1552,6,2
UnitedStates,-111.854,40.1135,2,279
UnitedStates,-112.074,33.4484,1,28
UnitedStates,-112.268,47.8,3,5
UnitedStates,-113.994,46.8721,1,4
UnitedStates,-114.007,48.0516,1,4
UnitedStates,-114.222,44.8752,1,10
UnitedStates,-114.51,44.2394,2,231
UnitedStates,-115.137,36.175,0,4
UnitedStates,-115.676,36.5874,4,4
UnitedStates,-116.447,47.9702,4,3
UnitedStates,-117.274,32.8473,2,20
UnitedStates,-118.097,33.9831,2,8
UnitedStates,-118.4,34.0736,2,3
UnitedStates,-118.451,32.8167,4,10
UnitedStates,-118.452,33.9803,4,3
UnitedStates,-118.738,34.1431,4,6
UnitedStates,-118.932,34.1203,4,6
UnitedStates,-119.568,37.8499,3,27
UnitedStates,-119.682,34.0186,2,28
UnitedStates,-119.772,36.7477,2,36
UnitedStates,-119.834,36.0333,1,3
UnitedStates,-119.939,39.0894,4,3
UnitedStates,-120.001,34.25,1,1
UnitedStates,-120.019,38.1681,2,69
UnitedStates,-120.083,47.3076,1,4
UnitedStates,-120.612,35.0989,3,2
UnitedStates,-120.975,37.3491,2,2
UnitedStates,-121.082,36.5097,3,2
UnitedStates,-121.084,36.6166,2,10
UnitedStates,-121.494,38.5816,2,360
UnitedStates,-121.785,48.9165,2,38
UnitedStates,-121.868,39.066,4,2
UnitedStates,-122.166,37.4241,1,10
UnitedStates,-122.28,37.7083,1,3
UnitedStates,-122.301,40.1332,1,2
UnitedStates,-122.545,37.906,3,6
UnitedStates,-122.637,38.2324,2,112
UnitedStates,-122.65,47.6632,2,12
UnitedStates,-122.835,43.9165,3,8
UnitedStates,-122.938,46.1382,2,6
UnitedStates,-122.99,45.5229,3,4
UnitedStates,-124.038,41.5265,2,2
UnitedStates,-124.058,46.2443,1,18
UnitedStates,-147.21,60.8967,2,10
UnitedStates,-152.268,61.385,2,320
UnitedStates,-67.3103,44.5723,2,40
UnitedStates,-68.1112,46.9461,2,4
UnitedStates,-68.9211,44.1873,4,6
UnitedStates,-70.8622,41.7737,4,2
UnitedStates,-71.0598,42.3584,2,358
UnitedStates,-71.4328,42.4851,3,2
UnitedStates,-71.5101,41.6772,3,19
UnitedStates,-71.5653,43.4108,2,157
UnitedStates,-71.887,42.489,4,5
UnitedStates,-72.5329,41.4668,4,4
UnitedStates,-72.6507,41.5623,5,8
UnitedStates,-72.6634,42.3223,3,3
UnitedStates,-73.1761,44.0085,3,6
UnitedStates,-73.2104,40.7298,1,20
UnitedStates,-73.7558,42.6411,2,10
UnitedStates,-73.9221,41.6959,3,12
UnitedStates,-73.9524,40.8854,3,15
UnitedStates,-73.9662,40.7834,1,34
UnitedStates,-73.9976,40.6906,2,10
UnitedStates,-74.006,41.9695,1,50
UnitedStates,-74.0238,41.4768,3,6
UnitedStates,-74.0729,39.9443,2,2
UnitedStates,-74.0776,40.7282,1,7
UnitedStates,-74.1979,39.9537,2,10
UnitedStates,-74.206,41.2008,3,4
UnitedStates,-74.2501,41.8834,2,3
UnitedStates,-74.3776,40.489,1,1
UnitedStates,-74.4165,39.5043,3,2
UnitedStates,-74.5089,40.314,2,127
UnitedStates,-74.7829,41.7001,4,24
UnitedStates,-75.1704,42.3442,2,4
UnitedStates,-75.3471,39.4551,5,1
UnitedStates,-76.1416,38.6046,5,6
UnitedStates,-76.2499,41.3754,2,10
UnitedStates,-76.25,40.2504,1,20
UnitedStates,-76.3077,36.881,1,3
UnitedStates,-76.4436,36.9415,3,8
UnitedStates,-76.483,42.447,2,16
UnitedStates,-76.7202,41.5109,3,8
UnitedStates,-76.9161,36.5438,3,1
UnitedStates,-77.0178,38.8773,2,146
UnitedStates,-77.0364,38.8951,2,2773
UnitedStates,-77.3939,39.5259,2,4
UnitedStates,-77.4603,37.5538,2,22
UnitedStates,-78.2057,37.768,2,294
UnitedStates,-78.8147,35.4252,1,4
UnitedStates,-78.8867,33.6891,1,10
UnitedStates,-78.94,36.0015,2,2
UnitedStates,-79.3602,38.2065,1,113
UnitedStates,-79.8431,35.6411,2,263
UnitedStates,-79.922,32.8682,1,2
UnitedStates,-79.9309,32.7766,1,8
UnitedStates,-79.9428,40.4412,3,8
UnitedStates,-80.2934,25.7076,2,8
UnitedStates,-80.3256,27.4467,1,2
UnitedStates,-80.3377,25.5783,2,34
UnitedStates,-80.4164,27.0837,1,2
UnitedStates,-80.5048,41.0973,4,4
UnitedStates,-80.5762,28.0553,3,2
UnitedStates,-80.6653,28.2539,2,6
UnitedStates,-80.8428,35.4107,2,16
UnitedStates,-80.9696,38.468,2,192
UnitedStates,-81.5498,35.3335,2,18
UnitedStates,-81.6451,38.3551,1,6
UnitedStates,-81.7915,28.7919,4,5
UnitedStates,-81.8533,38.2487,2,4
UnitedStates,-81.8723,26.6406,3,8
UnitedStates,-82.0223,26.449,3,8
UnitedStates,-82.0576,29.2166,2,39
UnitedStates,-82.5783,28.1707,4,4
UnitedStates,-82.7493,29.2919,1,70
UnitedStates,-82.7755,40.3736,2,924
UnitedStates,-83.1333,41.3501,1,10
UnitedStates,-84.5603,43.3504,2,208
UnitedStates,-84.895,40.4984,2,10
UnitedStates,-84.9953,42.2573,1,10
UnitedStates,-85.1289,41.1306,6,14
UnitedStates,-85.4849,32.6021,1,1
UnitedStates,-86.2604,39.8647,3,69
UnitedStates,-86.3903,35.8456,3,4
UnitedStates,-87.1117,39.6134,2,10
UnitedStates,-87.1189,39.2642,5,20
UnitedStates,-87.6139,41.8678,4,10
UnitedStates,-87.679,46.4733,4,6
UnitedStates,-88.0092,30.4427,5,10
UnitedStates,-88.8834,41.2667,2,1
UnitedStates,-89.1523,45.1402,3,6
UnitedStates,-89.9367,29.1869,0,32
UnitedStates,-90.0751,29.9546,2,56
UnitedStates,-90.8335,46.3999,0,11
UnitedStates,-90.9193,43.9064,2,6
UnitedStates,-91.0204,28.9044,2,10
UnitedStates,-91.4337,30.411,2,6
UnitedStates,-91.8538,40.7256,4,2
UnitedStates,-92.0313,35.4915,10,10
UnitedStates,-93.0696,38.2759,6,4
UnitedStates,-93.2983,44.8408,5,6
UnitedStates,-93.7586,45.5833,5,4
UnitedStates,-93.7836,44.8,4,4
UnitedStates,-94.7225,45.3791,1,20
UnitedStates,-94.8803,47.4736,2,20
UnitedStates,-94.8836,46.0666,5,5
UnitedStates,-94.9297,43.9388,2,30
UnitedStates,-95.0586,46.9222,2,4
UnitedStates,-95.5054,29.6589,4,4
UnitedStates,-95.7836,41.6833,0,7
UnitedStates,-96.738,28.3053,1,3
UnitedStates,-97.0704,47.9205,1,14
UnitedStates,-97.1331,33.2148,1,20
UnitedStates,-97.2112,46.9005,2,12
UnitedStates,-97.3208,32.7254,2,4
UnitedStates,-97.6475,31.106,1,640
UnitedStates,-97.7389,30.286,2,10
UnitedStates,-97.8003,30.3335,3,8
UnitedStates,-97.9301,41.3742,7,4
UnitedStates,-98.342,40.925,3,2
UnitedStates,-99.3698,40.4403,6,8
UnitedStates,-99.4632,44.2853,3,131
UnitedStates,0.0,0.0,2,40
Uzbekistan,64.0,41.0,1,10
Venezuela,-68.0039,10.1806,2,2
Vietnam,106.0,16.0,2,28
Vietnam,106.667,10.75,2,8
Zimbabwe,25.843,-17.9235,2,10
Angola,13.2344,-8.83833,2,8
AntiguaandBarbuda,-61.8,17.05,3,2
Armenia,44.5136,40.1811,1,54
Australia,131.7,-14.65,5,4
Australia,133.0,-27.0,2,386
Australia,134.0,-20.0,3,10
Australia,138.604,-34.9197,2,10
Australia,142.867,-18.15,0,28
Australia,145.417,-16.3333,4,6
Australia,146.283,-42.2833,3,10
Australia,146.333,-38.1833,2,6
Australia,146.352,-41.1769,2,40
Australia,146.833,-18.0,2,511
Australia,148.389,-30.9539,1,2
Australia,148.716,-20.2672,4,8
Australia,148.952,-20.346,4,8
Australia,149.183,-35.3333,4,8
Australia,149.983,-36.7313,2,2
Australia,150.0,-30.55,2,19
Australia,150.118,-36.1652,3,4
Australia,150.175,-35.7066,3,6
Australia,150.294,-35.6654,1,2
Australia,150.7,-35.1333,5,40
Australia,151.276,-33.8902,2,10
Australia,151.285,-33.7985,1,8
Australia,151.767,-32.9,2,10
Australia,152.658,-26.1892,1,14
Australia,153.017,-27.5,1,72
Australia,153.517,-28.6167,1,1
Austria,13.8333,46.75,1,10
Austria,14.3053,46.6247,6,18
Austria,16.3667,48.2,4,22
Azerbaijan,49.8822,40.3953,1,35
Bahamas,-76.0,24.25,2,16
Bangladesh,89.6007,22.4894,2,20
Bangladesh,90.0,24.0,3,18
Bangladesh,90.1227,22.1572,0,10
Bangladesh,90.4086,23.7231,1,30
Botswana,25.9317,-24.6611,2,5
Brazil,-40.1833,-5.23333,1,10
Brazil,-40.3167,-13.6667,2,11
Brazil,-42.6,-22.8667,4,10
Brazil,-48.6333,-20.9167,4,10
Brazil,-52.6972,-23.4799,3,4
BritishVirginIslands,-64.3167,18.5,6,3
Cambodia,107.0,16.0,3,10
Canada,-109.1,48.5833,2,6
Canada,-111.633,57.1667,2,10
Canada,-125.917,49.15,1,3
Canada,-126.0,49.25,1,4
Canada,-59.7833,45.95,4,21
Canada,-63.1333,56.65,2,4
Canada,-75.7,45.4167,2,204
Canada,-79.3,45.0,5,2
Canada,-79.4167,43.6667,2,140
Canada,-80.25,43.55,1,8
Canada,-80.2667,43.1333,4,12
Chile,-68.9333,-22.3167,2,4
Chile,-70.6667,-33.45,1,64
Chile,-71.0,-30.0,2,260
Chile,-71.4167,-35.7,1,34
Chile,-74.0,-48.0,2,18
China,105.601,27.2239,2,10
China,105.911,23.1114,2,8
China,110.846,21.9392,2,2
China,113.25,23.1167,2,90
China,119.076,37.7575,1,2
China,119.8,39.9667,4,10
China,121.141,31.7867,2,16
China,129.336,42.7683,1,75
CostaRica,-83.1331,10.0395,1,6
Czechoslovakia,17.1167,48.15,1,8
Denmark,12.5833,55.6667,3,16
Ecuador,-75.4,-0.933333,1,5
Ecuador,-80.2167,-0.933333,2,4
Ethiopia,38.0,8.0,2,10
Finland,24.4833,64.6833,1,4
France,-3.11963,47.4841,0,10
France,2.0,46.0,1,161
Georgia,43.5,42.0,6,3
Germany,11.5833,48.15,2,20
Germany,14.4,51.3833,1,1
Ghana,-2.0,8.0,1,21
Greece,22.0,39.0,2,30
Greece,26.35,36.55,1,10
Greece,26.9833,37.75,2,10
Guatemala,-89.1333,15.4,1,36
Guatemala,-90.25,15.5,2,6
HongKong,114.1,22.35,1,10
HongKong,114.167,22.25,1,35
India,72.6667,23.0833,3,5
India,75.071,28.6293,6,12
India,76.1,34.5667,3,5
India,76.95,19.0167,0,6
India,76.9569,8.50694,1,10
India,77.0333,28.4667,0,5
India,77.2,28.6,5,85
India,77.3167,28.4333,1,10
India,77.5833,12.9833,1,5
India,77.8833,29.8667,1,10
India,78.4744,17.3753,4,7
India,78.7833,28.8333,0,4
India,78.9333,30.9833,3,4
India,79.0667,30.7333,2,10
India,79.1,21.15,9,7
India,79.8,10.9167,2,1
India,80.1986,12.9053,2,10
India,80.9167,26.85,0,2
India,83.0,25.3333,3,72
India,84.4167,20.5,1,10
India,92.0,24.0,1,4
India,93.55,24.9667,1,10
Indonesia,102.0,0.0,1,1
Indonesia,103.617,-1.6,1,5
Indonesia,108.134,-7.0065,2,6
Indonesia,112.337,-7.1046,3,3
Indonesia,120.0,-5.0,3,37
Iran,48.0226,39.2676,2,2
Iran,53.0,32.0,3,54
Iraq,44.0,33.0,2,27
Iraq,44.0106,36.1926,2,20
Ireland,-6.24889,53.3331,1,34
Ireland,-9.93139,52.2783,1,12
Israel,34.9482,29.558,1,8
Jamaica,-77.5,18.25,0,9
Japan,129.05,32.8667,2,10
Japan,135.75,35.0,2,28
Japan,138.0,36.0,1,224
Japan,139.751,35.685,0,153
Japan,141.024,45.2706,1,2
Kenya,34.7722,-0.67394,1,20
Kenya,35.1167,1.23333,3,10
Kenya,36.8167,0.083333,2,2
Kenya,36.8333,-1.36667,2,48
Kenya,36.928,-1.31943,1,10
Kenya,37.3333,-0.166667,0,10
Kenya,37.3435,0.658746,2,2
Kenya,39.4155,-4.36272,1,8
Kyrgyzstan,74.6003,42.8731,3,2
Laos,102.6,17.9667,1,4
Laos,105.867,14.8833,1,64
Latvia,25.05,57.8667,1,3
Madagascar,47.8655,-21.3808,4,10
Malaysia,100.467,4.93333,1,6
Malaysia,101.667,3.08333,1,6
Malaysia,102.241,2.196,2,10
Malaysia,103.432,3.9679,1,1
Malaysia,114.0,1.0,2,8
Malta,14.25,36.0494,2,8
Malta,14.3425,35.9747,1,10
Malta,14.5833,35.8333,1,49
Mexico,-106.05,24.3833,4,1
Mexico,-117.017,32.5333,2,4
Mozambique,32.5892,-25.9653,2,2
Mozambique,35.0,-18.25,2,5
Myanmar,98.0,22.0,2,26
Namibia,17.0,-22.0,1,28
NewZealand,169.117,-43.8,2,30
NewZealand,174.083,-35.2833,2,2
NewZealand,175.083,-36.3333,3,20
NewZealand,175.833,-37.3833,3,2
Nicaragua,-86.2683,12.1508,1,55
Nigeria,6.0,4.83333,1,15
Nigeria,6.45287,5.14931,3,2
Nigeria,6.99861,4.78917,3,6
Nigeria,7.53333,9.08333,4,10
Norway,5.98333,59.7333,0,90
Oman,57.0,21.0,1,4
Oman,58.5014,23.6807,0,15
Pakistan,65.785,26.4681,2,4
Pakistan,68.0,24.5,2,2
Pakistan,70.2315,28.4522,0,10
Pakistan,72.1502,34.796,3,5
Pakistan,73.1667,33.7,1,25
Pakistan,74.3125,35.9187,0,2
Peru,-76.0,-10.0,1,53
Philippines,120.067,15.05,1,344
Philippines,120.812,14.8419,2,2
Philippines,120.995,14.5243,2,3
Philippines,121.0,14.5833,3,12
Philippines,122.015,14.92,11,4
Philippines,122.512,13.6288,1,2
Philippines,123.307,9.307,2,8
Philippines,123.5,11.0,5,11
Philippines,124.575,11.0111,1,1
Poland,20.0,52.0,2,46
Romania,26.1,44.4333,5,125
Russia,172.0,67.5,1,14
Russia,30.2642,59.8944,3,20
Russia,37.6156,55.7522,1,39
Russia,52.7983,57.953,4,1
Russia,54.9641,57.2682,0,10
Russia,86.7189,51.7539,1,21
Russia,95.8414,56.7428,0,8
Rwanda,29.5902,-1.4426,4,6
Singapore,103.8,1.3667,2,10
SolomonIslands,159.0,-8.0,1,10
Somalia,49.0,10.0,2,10
SouthAfrica,24.0,-29.0,2,68
SouthAfrica,27.8667,-26.2667,1,10
SouthAfrica,28.0833,-26.2,3,75
SouthAfrica,31.0305,-24.4827,3,16
SriLanka,80.8128,6.4414,2,3
Swaziland,31.5,-26.5,1,22
Sweden,15.0,62.0,4,17
Sweden,17.6333,59.85,1,2
Switzerland,8.0,47.0,1,18
Taiwan,121.532,25.0478,2,10
Tanzania,37.5,-9.0,2,5
Thailand,100.517,13.75,3,65
TrinidadandTobago,-61.4167,10.45,3,8
TrinidadandTobago,-61.4167,10.5167,2,6
Tunisia,9.0,34.0,2,4
Turkey,26.3094,38.3533,2,20
Turkey,28.9647,41.0186,2,78
Turkey,29.3333,40.5333,0,10
Turkey,35.0,39.0,1,18
Turkey,36.914,38.2477,2,10
Turkmenistan,60.0,40.0,1,16
Uganda,30.1864,-0.25,0,8
Uganda,32.0,1.0,2,12
Uganda,32.5656,0.315556,2,17
Ukraine,32.0,49.0,2,12
UnitedArabEmirates,51.5019,24.3962,3,20
UnitedKingdom,-0.083333,50.9167,3,7
UnitedKingdom,-0.116667,51.5,2,346
UnitedKingdom,-2.0,54.0,2,437
UnitedKingdom,-3.78333,51.6,2,10
UnitedKingdom,-4.08333,53.0833,2,10
UnitedKingdom,-4.12611,51.6339,2,10
UnitedKingdom,-4.45,57.3,3,5
UnitedKingdom,-4.7,52.1167,3,2
UnitedKingdom,-7.63333,56.8167,4,20
UnitedKingdom,0.083333,52.3333,2,8
UnitedKingdom,0.116667,52.2,2,29
UnitedStates,-101.72,41.128,2,3
UnitedStates,-105.102,40.1672,3,2
UnitedStates,-106.237,34.8375,2,107
UnitedStates,-106.778,32.3123,2,2
UnitedStates,-108.28,32.7701,1,10
UnitedStates,-108.483,36.69,3,6
UnitedStates,-108.577,32.9659,1,10
UnitedStates,-109.027,32.6978,2,6
UnitedStates,-109.376,40.8744,4,16
UnitedStates,-109.501,38.8755,2,4
UnitedStates,-110.66,45.9938,4,10
UnitedStates,-110.926,32.2217,2,10
UnitedStates,-111.388,33.7712,1,382
UnitedStates,-111.867,40.7844,3,8
UnitedStates,-112.048,33.0581,1,15
UnitedStates,-112.454,34.7575,3,362
UnitedStates,-112.667,32.9167,1,1
UnitedStates,-115.084,32.9584,2,10
UnitedStates,-115.245,36.108,1,2
UnitedStates,-116.051,33.7334,1,6
UnitedStates,-116.203,43.6135,2,47
UnitedStates,-116.209,44.5002,3,2
UnitedStates,-117.157,32.7153,3,62
UnitedStates,-117.158,46.731,3,2
UnitedStates,-117.29,34.1083,5,3
UnitedStates,-117.393,33.2103,2,10
UnitedStates,-118.189,33.767,2,12
UnitedStates,-118.201,34.3667,2,32
UnitedStates,-118.244,34.0522,1,76
UnitedStates,-118.293,36.5785,2,30
UnitedStates,-118.781,34.2694,7,1
UnitedStates,-119.665,37.7163,4,5
UnitedStates,-119.98,34.5828,1,10
UnitedStates,-120.66,35.2828,3,10
UnitedStates,-120.671,35.4894,4,2
UnitedStates,-120.997,37.6391,2,30
UnitedStates,-121.068,37.2177,3,2
UnitedStates,-121.568,45.5379,1,30
UnitedStates,-121.868,37.9833,2,41
UnitedStates,-121.951,38.2332,2,5
UnitedStates,-122.046,47.3927,0,1
UnitedStates,-122.273,37.8716,2,43
UnitedStates,-122.332,47.6062,1,37
UnitedStates,-122.419,37.7749,3,318
UnitedStates,-122.676,45.5235,1,20
UnitedStates,-122.826,41.8612,1,1
UnitedStates,-123.087,39.9178,2,12
UnitedStates,-123.102,44.6529,2,8
UnitedStates,-123.106,44.1257,3,10
UnitedStates,-123.109,45.5209,2,10
UnitedStates,-149.9,61.2181,1,12
UnitedStates,-162.721,55.1858,2,10
UnitedStates,-65.8485,18.2075,2,3
UnitedStates,-68.6692,44.8992,2,6
UnitedStates,-69.6637,44.564,5,8
UnitedStates,-70.2409,43.6415,2,14
UnitedStates,-70.9111,41.8932,1,78
UnitedStates,-71.1662,41.8334,0,24
UnitedStates,-71.2717,41.7168,1,8
UnitedStates,-71.2762,42.4907,1,10
UnitedStates,-71.6023,42.1745,1,7
UnitedStates,-72.2698,42.6651,1,5
UnitedStates,-72.6559,42.9856,2,1
UnitedStates,-72.7622,41.5834,2,128
UnitedStates,-72.8684,41.2762,3,2
UnitedStates,-73.146,40.6476,5,10
UnitedStates,-73.2384,42.5006,0,18
UnitedStates,-73.3415,44.5437,1,2
UnitedStates,-73.4085,41.577,2,24
UnitedStates,-73.6979,42.3954,2,12
UnitedStates,-73.9737,40.7809,5,6
UnitedStates,-74.209,40.8259,3,10
UnitedStates,-74.3401,42.7965,4,8
UnitedStates,-74.3996,40.4334,5,2
UnitedStates,-74.426,40.8579,1,20
UnitedStates,-74.5329,40.8334,0,12
UnitedStates,-74.6413,39.8834,3,2
UnitedStates,-74.7429,40.2171,3,2
UnitedStates,-74.8399,42.6873,2,10
UnitedStates,-75.3749,40.5004,1,10
UnitedStates,-75.5148,39.3498,5,100
UnitedStates,-75.6249,40.7504,1,2
UnitedStates,-75.733,38.1335,2,25
UnitedStates,-76.061,43.152,3,158
UnitedStates,-76.3888,38.3812,3,70
UnitedStates,-76.405,38.319,2,6
UnitedStates,-76.4922,38.9784,2,3
UnitedStates,-76.5877,34.6649,2,29
UnitedStates,-76.6122,39.2904,2,18
UnitedStates,-76.6164,39.0001,6,3
UnitedStates,-76.7147,39.9507,4,14
UnitedStates,-77.0422,38.899,2,8
UnitedStates,-77.3497,38.8501,4,8
UnitedStates,-77.375,39.7504,1,8
UnitedStates,-77.3997,39.4668,2,1
UnitedStates,-77.9072,33.9968,2,100
UnitedStates,-78.5986,36.656,3,8
UnitedStates,-79.1214,33.4332,2,6
UnitedStates,-79.1423,37.4138,1,163
UnitedStates,-79.1514,33.3724,2,2
UnitedStates,-79.4595,33.2352,2,12
UnitedStates,-79.7133,33.1673,2,6
UnitedStates,-79.8095,40.3798,2,4
UnitedStates,-80.0534,26.7153,2,4
UnitedStates,-80.1434,26.1223,0,6
UnitedStates,-80.1937,25.7743,1,121
UnitedStates,-80.3989,35.7212,3,3
UnitedStates,-80.6193,33.744,2,314
UnitedStates,-80.8076,28.6122,2,16
UnitedStates,-80.8431,35.2271,2,14
UnitedStates,-80.8576,39.6445,4,9
UnitedStates,-80.9024,35.5688,4,2
UnitedStates,-80.9066,33.8191,2,409
UnitedStates,-80.927,29.0258,2,20
UnitedStates,-81.0165,32.4169,3,60
UnitedStates,-81.2993,39.9701,2,4
UnitedStates,-81.3665,40.8167,1,10
UnitedStates,-81.3792,28.5383,1,16
UnitedStates,-81.4035,41.5176,3,10
UnitedStates,-81.4537,37.7393,3,10
UnitedStates,-81.4831,26.1337,2,10
UnitedStates,-81.5792,26.6803,3,4
UnitedStates,-81.5998,33.5835,5,6
UnitedStates,-81.6484,30.3344,1,10
UnitedStates,-81.6556,30.3322,1,30
UnitedStates,-81.8831,26.567,2,16
UnitedStates,-81.9993,33.5024,3,17
UnitedStates,-82.0331,26.517,3,8
UnitedStates,-82.5825,27.765,3,5
UnitedStates,-82.7088,35.9429,4,5
UnitedStates,-82.9988,39.9612,3,9
UnitedStates,-83.0463,40.0631,3,6
UnitedStates,-83.4047,41.7214,1,7
UnitedStates,-84.4375,45.6875,1,12
UnitedStates,-84.4569,39.162,2,14
UnitedStates,-85.8125,34.5623,1,4
UnitedStates,-86.1555,39.7684,4,5
UnitedStates,-86.158,39.7684,3,10
UnitedStates,-86.8073,32.799,2,71
UnitedStates,-87.4089,41.5481,3,4
UnitedStates,-87.8501,42.3092,1,2
UnitedStates,-87.9065,43.0389,4,4
UnitedStates,-88.1456,39.0548,4,4
UnitedStates,-89.6812,32.7673,2,58
UnitedStates,-90.0815,29.9508,2,6
UnitedStates,-90.2335,46.2505,2,43
UnitedStates,-91.4137,29.6027,4,6
UnitedStates,-91.8749,31.1801,2,353
UnitedStates,-91.9002,38.8667,3,1
UnitedStates,-92.0198,30.2241,0,8
UnitedStates,-92.2835,38.5003,2,15
UnitedStates,-92.3168,42.4667,5,4
UnitedStates,-92.3809,34.9513,2,44
UnitedStates,-93.4647,41.6442,1,6
UnitedStates,-93.6077,41.6614,2,12
UnitedStates,-94.368,36.869,2,4
UnitedStates,-94.7405,32.5007,4,8
UnitedStates,-95.4002,29.8336,3,10
UnitedStates,-95.983,28.5947,2,120
UnitedStates,-96.8005,38.5111,0,95
UnitedStates,-96.8067,32.7831,3,66
UnitedStates,-97.0,38.0,2,1047
UnitedStates,-97.1317,33.0732,1,4
UnitedStates,-97.2453,33.3584,1,3
UnitedStates,-97.3375,37.6922,1,5
UnitedStates,-97.3964,27.8006,3,52
UnitedStates,-97.5858,26.3623,3,3
UnitedStates,-97.6336,26.467,1,64
UnitedStates,-97.7831,26.4815,2,24
UnitedStates,-98.2883,41.1289,1,240
UnitedStates,-98.4934,33.9137,3,8
UnitedStates,-98.4936,29.4241,1,66
UnitedStates,-99.793,47.5362,1,212
Venezuela,-71.5565,9.81576,1,8
Venezuela,-71.6534,10.7247,1,32
Vietnam,105.117,10.7,3,2
Vietnam,105.917,10.25,1,10
Vietnam,106.683,22.6833,3,26
Zimbabwe,26.4833,-18.3667,2,2
Zimbabwe,30.0,-20.0,2,31
Zimbabwe,31.6335,-19.6444,0,10